id,payment_id,transaction_type,charge_id,invoice_id,transaction_id,payment_method,payment_time,total_price,tax,subtotal_price,charge_items,tax_lines,installment_months,currency,address
1aKh7rSffP3,1aKh7rSffP3,CHARGE,0105431800003-0101-30000A-02,0105431800003-0101-30000A-2025-01,6983023132857,CREDIT_CARD,2025-01-20 05:07:41.000000,43.3000,3.3000,40.0000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":40.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":40.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB5oZWkhif-02""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.5},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.4},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.4}]",,USD,"{""firstName"" : ""Thu"", ""lastName"" : ""Thuy"", ""email"" : ""thuy.nguyen7@ntq-solution.com.vn"", ""phone"" : ""+84362677240"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""3333 raleigh st"", ""address2"" : ""Houston, TX 77021, USA"", ""zipcode"" : ""77069""}"
1aKh7sC5UDf,1aKh7sC5UDf,CHARGE,0105431700079-0201-30000A-01,0105431700079-0201-30000A-2025-01,6983023165625,CREDIT_CARD,2025-01-20 05:07:45.000000,21.5000,3.3000,18.2000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":13.2,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":13.2,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB5ofyPukJ-01""},{""chargeItemType"":""LATE_FEE"",""totalPrice"":5.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":5.0,""currency"":""USD"",""prepaidAmount"":0.0},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""0105431700079-0201-30000A-01-1Zp01eRZo3V""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.5},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.4},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.4}]",,USD,"{""firstName"" : ""Thu"", ""lastName"" : ""Thuy"", ""email"" : ""thuy.nguyen7@ntq-solution.com.vn"", ""phone"" : ""+84362677240"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""3333 raleigh st"", ""address2"" : ""Houston, TX 77021, USA"", ""zipcode"" : ""77069""}"
1aKh7uPTLBN,1aKh7uPTLBN,CHARGE,0105431700011-0201-30000A-02,0105431700011-0201-30000A-2025-01,6983023362233,CREDIT_CARD,2025-01-20 05:07:57.000000,43.3000,3.3000,40.0000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":40.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":40.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB5oO6XWhv-02""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.5},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.4},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.4}]",,USD,"{""firstName"" : ""Ho"", ""lastName"" : ""ho"", ""email"" : ""dao.nguyen+1@ntq-solution.com.vn"", ""phone"" : ""+84362677240"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""3333 raleigh st."", ""address2"" : ""Houston, TX 77021, USA"", ""zipcode"" : ""77069""}"
1aKh7z9XlxD,1aKh7z9XlxD,CHARGE,0105430600018-0101-30000A-01,0105430600018-0101-30000A-2025-01,6983023886521,CREDIT_CARD,2025-01-20 05:08:24.000000,48.7100,3.7100,45.0000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":40.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":40.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB5oOVnpKv-01""},{""chargeItemType"":""LATE_FEE"",""totalPrice"":5.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":5.0,""currency"":""USD"",""prepaidAmount"":0.0},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""0105430600018-0101-30000A-01-1Zp01eS90NK""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.81},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.45},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.45}]",,USD,"{""firstName"" : ""NTQ"", ""lastName"" : ""Test"", ""email"" : ""hanh.nguyen17+6@ntq-solution.com.vn"", ""phone"" : ""+16029876543"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""3333 raleigh st."", ""address2"" : ""47 W 13th St, New York, NY 10011, USA"", ""zipcode"" : ""77021""}"
1aKh83OfvXw,1aKh83OfvXw,CHARGE,0105429600063-0101-30000A-02,0105429600063-0101-30000A-2025-01,6983024279737,CREDIT_CARD,2025-01-20 05:08:50.000000,48.7100,3.7100,45.0000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":40.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":40.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB0vvwoiES-02""},{""chargeItemType"":""LATE_FEE"",""totalPrice"":5.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":5.0,""currency"":""USD"",""prepaidAmount"":0.0},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""0105429600063-0101-30000A-02-1Zp01eMBQKj""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.81},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.45},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.45}]",,USD,"{""firstName"" : ""Tung"", ""lastName"" : ""Nguyen"", ""email"" : ""tung.nguyen16+2@ntq-solution.com.vn"", ""phone"" : ""6024213544"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""1 street"", ""address2"" : ""1 street"", ""zipcode"" : ""77021""}"
1aKh842hMtR,1aKh842hMtR,CHARGE,0105429600063-0101-30000A-03,0105429600063-0101-30000A-2025-01,6983024312505,CREDIT_CARD,2025-01-20 05:08:54.000000,43.3000,3.3000,40.0000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":40.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":40.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB0vvwoiEU-03""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.5},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.4},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.4}]",,USD,"{""firstName"" : ""Tung"", ""lastName"" : ""Nguyen"", ""email"" : ""tung.nguyen16+2@ntq-solution.com.vn"", ""phone"" : ""6024213544"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""1 street"", ""address2"" : ""1 street"", ""zipcode"" : ""77021""}"
1aKh84kynBn,1aKh84kynBn,CHARGE,0105429600060-0101-30000A-01,0105429600060-0101-30000A-2025-01,6983024410809,CREDIT_CARD,2025-01-20 05:08:58.000000,6.7100,0.5100,6.2000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":1.2,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":1.2,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB0wF4Bbvg-01""},{""chargeItemType"":""LATE_FEE"",""totalPrice"":5.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":5.0,""currency"":""USD"",""prepaidAmount"":0.0},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB6lK4h07w-01""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.39},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.06},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.06}]",,USD,"{""firstName"" : ""Gg"", ""lastName"" : ""Gg"", ""email"" : ""tung.nguyen16@ntq-solution.com.vn"", ""phone"" : ""6024213544"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""rtere"", ""address2"" : ""rtere"", ""zipcode"" : ""77021""}"
1aKh85PZQnJ,1aKh85PZQnJ,CHARGE,0105429600060-0101-30000A-02,0105429600060-0101-30000A-2025-01,6983024476345,CREDIT_CARD,2025-01-20 05:09:02.000000,48.7100,3.7100,45.0000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":40.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":40.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB0wF4Bbvi-02""},{""chargeItemType"":""LATE_FEE"",""totalPrice"":5.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":5.0,""currency"":""USD"",""prepaidAmount"":0.0},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""0105429600060-0101-30000A-02-1Zp01ePJ0x2""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.81},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.45},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.45}]",,USD,"{""firstName"" : ""Gg"", ""lastName"" : ""Gg"", ""email"" : ""tung.nguyen16@ntq-solution.com.vn"", ""phone"" : ""6024213544"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""rtere"", ""address2"" : ""rtere"", ""zipcode"" : ""77021""}"
1aKh7xdoHaj,1aKh7xdoHaj,CHARGE,0105431000001-0101-30000A-01,0105431000001-0101-30000A-2025-01,6983023755449,CREDIT_CARD,2025-01-20 05:08:16.000000,40.3000,3.3000,37.0000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":32.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":32.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB5q5u5qnk-01""},{""chargeItemType"":""LATE_FEE"",""totalPrice"":5.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":5.0,""currency"":""USD"",""prepaidAmount"":0.0},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""0105431000001-0101-30000A-01-1Zp01eMkccc""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.5},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.4},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.4}]",,USD,"{""firstName"" : ""Ho"", ""lastName"" : ""ho"", ""email"" : ""dao.nguyen+1@ntq-solution.com.vn"", ""phone"" : ""9076020209"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""3333 raleigh st."", ""address2"" : ""Houston, TX 77021, USA"", ""zipcode"" : ""77021""}"
1aKh7yQut6B,1aKh7yQut6B,CHARGE,0105431000001-0101-30000A-02,0105431000001-0101-30000A-2025-01,6983023820985,CREDIT_CARD,2025-01-20 05:08:20.000000,43.3000,3.3000,40.0000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":40.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":40.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB5q5u5qnm-02""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.5},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.4},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.4}]",,USD,"{""firstName"" : ""Ho"", ""lastName"" : ""ho"", ""email"" : ""dao.nguyen+1@ntq-solution.com.vn"", ""phone"" : ""9076020209"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""3333 raleigh st."", ""address2"" : ""Houston, TX 77021, USA"", ""zipcode"" : ""77021""}"
1aKh7zrlKoy,1aKh7zrlKoy,CHARGE,0105430600018-0101-30000A-02,0105430600018-0101-30000A-2025-01,6983023952057,CREDIT_CARD,2025-01-20 05:08:28.000000,43.3000,3.3000,40.0000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":40.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":40.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB5oOVnpKx-02""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.5},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.4},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.4}]",,USD,"{""firstName"" : ""NTQ"", ""lastName"" : ""Test"", ""email"" : ""hanh.nguyen17+6@ntq-solution.com.vn"", ""phone"" : ""+16029876543"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""3333 raleigh st."", ""address2"" : ""47 W 13th St, New York, NY 10011, USA"", ""zipcode"" : ""77021""}"
1aKh80atYVW,1aKh80atYVW,CHARGE,0105430300029-0101-30000A-01,0105430300029-0101-30000A-2025-01,6983024017593,CREDIT_CARD,2025-01-20 05:08:32.000000,6.7100,0.5100,6.2000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":1.2,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":1.2,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB0wbA3lk9-01""},{""chargeItemType"":""LATE_FEE"",""totalPrice"":5.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":5.0,""currency"":""USD"",""prepaidAmount"":0.0},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB8AnuL1k2-01""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.39},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.06},{""title"":""Harris Co Emergency Services District 29 Sp"",""rate"":0.01,""price"":0.06}]",,USD,"{""firstName"" : ""Tung"", ""lastName"" : ""Nguyen"", ""email"" : ""tungnt@2-b.io"", ""phone"" : ""9722614900"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""a1"", ""address2"" : ""a2"", ""zipcode"" : ""77069""}"
1aKh81KaySC,1aKh81KaySC,CHARGE,0105430300029-0101-30000A-02,0105430300029-0101-30000A-2025-01,6983024050361,CREDIT_CARD,2025-01-20 05:08:37.000000,48.7100,3.7100,45.0000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":40.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":40.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB0wbA3lkB-02""},{""chargeItemType"":""LATE_FEE"",""totalPrice"":5.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":5.0,""currency"":""USD"",""prepaidAmount"":0.0},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""0105430300029-0101-30000A-02-1Zp01eP1Pno""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.81},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.45},{""title"":""Harris Co Emergency Services District 29 Sp"",""rate"":0.01,""price"":0.45}]",,USD,"{""firstName"" : ""Tung"", ""lastName"" : ""Nguyen"", ""email"" : ""tungnt@2-b.io"", ""phone"" : ""9722614900"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""a1"", ""address2"" : ""a2"", ""zipcode"" : ""77069""}"
1aKh82i2Ec1,1aKh82i2Ec1,CHARGE,0105429600063-0101-30000A-01,0105429600063-0101-30000A-2025-01,6983024214201,CREDIT_CARD,2025-01-20 05:08:46.000000,6.7100,0.5100,6.2000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":1.2,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":1.2,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB0vvwoiEQ-01""},{""chargeItemType"":""LATE_FEE"",""totalPrice"":5.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":5.0,""currency"":""USD"",""prepaidAmount"":0.0},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB8AnmfrCU-01""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.39},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.06},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.06}]",,USD,"{""firstName"" : ""Tung"", ""lastName"" : ""Nguyen"", ""email"" : ""tung.nguyen16+2@ntq-solution.com.vn"", ""phone"" : ""6024213544"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""1 street"", ""address2"" : ""1 street"", ""zipcode"" : ""77021""}"
1aKh864RfWt,1aKh864RfWt,CHARGE,0105429600060-0101-30000A-03,0105429600060-0101-30000A-2025-01,6983024574649,CREDIT_CARD,2025-01-20 05:09:07.000000,43.3000,3.3000,40.0000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":40.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":40.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB0wF4Bbvk-03""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.5},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.4},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.4}]",,USD,"{""firstName"" : ""Gg"", ""lastName"" : ""Gg"", ""email"" : ""tung.nguyen16@ntq-solution.com.vn"", ""phone"" : ""6024213544"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""rtere"", ""address2"" : ""rtere"", ""zipcode"" : ""77021""}"
1aKh86j2J8M,1aKh86j2J8M,CHARGE,0105436100015-0101-30000A-01,0105436100015-0101-30000A-2025-01,6983199817913,CREDIT_CARD,2025-01-20 09:27:39.000000,6.9200,0.5200,6.4000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":6.4,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":6.4,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1Zf8JsE8WKj""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.4},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.06},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.06}]",,USD,"{""firstName"" : ""Hanh"", ""lastName"" : ""Nguyen"", ""email"" : ""hanh.nguyen17+121@ntq-solution.com.vn"", ""phone"" : ""+16029876543"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""3333 Raleigh St"", ""address2"" : ""Houston, TX 77021, USA"", ""zipcode"" : ""77021""}"
1asBHZTJ6Ho,1asBHZTJ6Ho,CHARGE,0105502200024-0101-30000A-01,0105502200024-0101-30000A-2025-02,7166005182680,CREDIT_CARD,2025-02-10 01:00:21.000000,11.2500,0.8500,10.4000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":10.4,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":10.4,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1aPrLluv20g""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.65},{""title"":""Addison City Tax"",""rate"":0.01,""price"":0.1},{""title"":""Dallas Mta Transit"",""rate"":0.01,""price"":0.1}]",,USD,"{""firstName"" : ""SW"", ""lastName"" : ""B"", ""email"" : ""sam362b@gmail.com"", ""phone"" : ""12345678111"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""12822 Crow Valley Ln, Houston, TX 77099, USA"", ""address2"" : ""123"", ""zipcode"" : ""77099""}"
1asBHa7JbQm,1asBHa7JbQm,CHARGE,0105502100036-0101-50000A-01,0105502100036-0101-50000A-2025-02,7166005215448,CREDIT_CARD,2025-02-10 01:00:25.000000,9.0000,0.6800,8.3200,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":8.32,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":8.32,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1aPqVF0YgE6""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.52},{""title"":""Austin City Tax"",""rate"":0.01,""price"":0.08},{""title"":""Austin Mta Transit"",""rate"":0.01,""price"":0.08}]",,USD,"{""firstName"" : ""Andy"", ""lastName"" : ""Cho"", ""email"" : ""kgzorro@gmail.com"", ""phone"" : ""12345678111"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""12822 Crow Valley Ln"", ""address2"" : ""12822 Crow Valley Ln"", ""zipcode"" : ""77099""}"
1asBHadPDKV,1asBHadPDKV,CHARGE,0105502000073-0401-30000A-01,0105502000073-0401-30000A-2025-02,7166005346520,CREDIT_CARD,2025-02-10 01:00:30.000000,1.3000,0.1000,1.2000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":1.2,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":1.2,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1aPbmcIbpRu""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.08},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.01},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.01}]",,USD,"{""firstName"" : ""asd"", ""lastName"" : ""zxd"", ""email"" : ""qwe5@any.pink"", ""phone"" : ""+821035348697"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""12082 Plumbrook Dr, Houston, TX 77099, USA"", ""address2"" : ""abc"", ""zipcode"" : ""77099""}"
1asBHb1X7ON,1asBHb1X7ON,CHARGE,0105502000073-0301-30000A-01,0105502000073-0301-30000A-2025-02,7166005510360,CREDIT_CARD,2025-02-10 01:00:34.000000,1.3000,0.1000,1.2000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":1.2,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":1.2,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1aPbRO1W6HN""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.08},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.01},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.01}]",,USD,"{""firstName"" : ""asd"", ""lastName"" : ""zxd"", ""email"" : ""qwe5@any.pink"", ""phone"" : ""+821035348697"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""12082 Plumbrook Dr, Houston, TX 77099, USA"", ""address2"" : ""abc"", ""zipcode"" : ""77099""}"
1asBHbPMU7R,1asBHbPMU7R,CHARGE,0105502000073-0201-30000A-01,0105502000073-0201-30000A-2025-02,7166005608664,CREDIT_CARD,2025-02-10 01:00:38.000000,11.2500,0.8500,10.4000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":10.4,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":10.4,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1aPIUkEh8mE""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.65},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.1},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.1}]",,USD,"{""firstName"" : ""asd"", ""lastName"" : ""zxd"", ""email"" : ""qwe5@any.pink"", ""phone"" : ""+821035348697"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""12082 Plumbrook Dr, Houston, TX 77099, USA"", ""address2"" : ""abc"", ""zipcode"" : ""77099""}"
